# Generated by QuTiP: 500x5 real matrix in decimal format [',' separated values].
20.0400801603,-0.0000947201,-0.0000095230,-0.0000829434,-0.0000083000
20.1202404810,-0.0000939046,-0.0000094407,-0.0000822843,-0.0000082340
20.2004008016,-0.0000930702,-0.0000093564,-0.0000816330,-0.0000081688
20.2805611222,-0.0000922180,-0.0000092704,-0.0000809894,-0.0000081043
20.3607214429,-0.0000913491,-0.0000091827,-0.0000803533,-0.0000080406
20.4408817635,-0.0000904646,-0.0000090934,-0.0000797248,-0.0000079777
20.5210420842,-0.0000895657,-0.0000090027,-0.0000791035,-0.0000079155
20.6012024048,-0.0000886533,-0.0000089107,-0.0000784895,-0.0000078540
20.6813627255,-0.0000877286,-0.0000088174,-0.0000778827,-0.0000077932
20.7615230461,-0.0000867926,-0.0000087229,-0.0000772828,-0.0000077332
20.8416833667,-0.0000858462,-0.0000086274,-0.0000766898,-0.0000076738
20.9218436874,-0.0000848905,-0.0000085310,-0.0000761037,-0.0000076151
21.0020040080,-0.0000839263,-0.0000084338,-0.0000755242,-0.0000075571
21.0821643287,-0.0000829546,-0.0000083358,-0.0000749513,-0.0000074997
21.1623246493,-0.0000819764,-0.0000082371,-0.0000743849,-0.0000074430
21.2424849699,-0.0000809923,-0.0000081379,-0.0000738249,-0.0000073870
21.3226452906,-0.0000800034,-0.0000080382,-0.0000732712,-0.0000073315
21.4028056112,-0.0000790104,-0.0000079381,-0.0000727237,-0.0000072767
21.4829659319,-0.0000780140,-0.0000078377,-0.0000721824,-0.0000072225
21.5631262525,-0.0000770152,-0.0000077370,-0.0000716470,-0.0000071689
21.6432865731,-0.0000760145,-0.0000076361,-0.0000711176,-0.0000071159
21.7234468938,-0.0000750127,-0.0000075351,-0.0000705940,-0.0000070635
21.8036072144,-0.0000740104,-0.0000074342,-0.0000700762,-0.0000070116
21.8837675351,-0.0000730084,-0.0000073332,-0.0000695640,-0.0000069604
21.9639278557,-0.0000720073,-0.0000072323,-0.0000690575,-0.0000069097
22.0440881764,-0.0000710076,-0.0000071316,-0.0000685565,-0.0000068595
22.1242484970,-0.0000700099,-0.0000070311,-0.0000680608,-0.0000068099
22.2044088176,-0.0000690149,-0.0000069309,-0.0000675706,-0.0000067608
22.2845691383,-0.0000680230,-0.0000068309,-0.0000670856,-0.0000067122
22.3647294589,-0.0000670347,-0.0000067314,-0.0000666058,-0.0000066642
22.4448897796,-0.0000660507,-0.0000066323,-0.0000661312,-0.0000066167
22.5250501002,-0.0000650713,-0.0000065337,-0.0000656616,-0.0000065697
22.6052104208,-0.0000640969,-0.0000064356,-0.0000651970,-0.0000065232
22.6853707415,-0.0000631282,-0.0000063380,-0.0000647373,-0.0000064772
22.7655310621,-0.0000621653,-0.0000062411,-0.0000642824,-0.0000064316
22.8456913828,-0.0000612089,-0.0000061448,-0.0000638324,-0.0000063866
22.9258517034,-0.0000602592,-0.0000060492,-0.0000633870,-0.0000063420
23.0060120240,-0.0000593167,-0.0000059543,-0.0000629463,-0.0000062979
23.0861723447,-0.0000583816,-0.0000058602,-0.0000625101,-0.0000062542
23.1663326653,-0.0000574544,-0.0000057669,-0.0000620785,-0.0000062110
23.2464929860,-0.0000565354,-0.0000056744,-0.0000616513,-0.0000061682
23.3266533066,-0.0000556249,-0.0000055827,-0.0000612286,-0.0000061259
23.4068136273,-0.0000547232,-0.0000054920,-0.0000608101,-0.0000060840
23.4869739479,-0.0000538306,-0.0000054022,-0.0000603959,-0.0000060426
23.5671342685,-0.0000529474,-0.0000053133,-0.0000599860,-0.0000060015
23.6472945892,-0.0000520738,-0.0000052254,-0.0000595802,-0.0000059609
23.7274549098,-0.0000512102,-0.0000051385,-0.0000591785,-0.0000059207
23.8076152305,-0.0000503568,-0.0000050526,-0.0000587809,-0.0000058809
23.8877755511,-0.0000495139,-0.0000049678,-0.0000583872,-0.0000058415
23.9679358717,-0.0000486816,-0.0000048841,-0.0000579975,-0.0000058025
24.0480961924,-0.0000478602,-0.0000048014,-0.0000576117,-0.0000057639
24.1282565130,-0.0000470500,-0.0000047199,-0.0000572297,-0.0000057257
24.2084168337,-0.0000462511,-0.0000046396,-0.0000568515,-0.0000056878
24.2885771543,-0.0000454639,-0.0000045604,-0.0000564770,-0.0000056503
24.3687374749,-0.0000446884,-0.0000044824,-0.0000561063,-0.0000056132
24.4488977956,-0.0000439248,-0.0000044056,-0.0000557391,-0.0000055765
24.5290581162,-0.0000431735,-0.0000043300,-0.0000553756,-0.0000055401
24.6092184369,-0.0000424345,-0.0000042556,-0.0000550156,-0.0000055040
24.6893787575,-0.0000417081,-0.0000041826,-0.0000546591,-0.0000054684
24.7695390782,-0.0000409945,-0.0000041108,-0.0000543060,-0.0000054330
24.8496993988,-0.0000402937,-0.0000040403,-0.0000539564,-0.0000053980
24.9298597194,-0.0000396061,-0.0000039712,-0.0000536101,-0.0000053634
25.0100200401,-0.0000389317,-0.0000039033,-0.0000532671,-0.0000053290
25.0901803607,-0.0000382707,-0.0000038369,-0.0000529275,-0.0000052950
25.1703406814,-0.0000376233,-0.0000037718,-0.0000525910,-0.0000052614
25.2505010020,-0.0000369897,-0.0000037080,-0.0000522578,-0.0000052280
25.3306613226,-0.0000363699,-0.0000036457,-0.0000519277,-0.0000051950
25.4108216433,-0.0000357642,-0.0000035848,-0.0000516008,-0.0000051623
25.4909819639,-0.0000351728,-0.0000035253,-0.0000512769,-0.0000051298
25.5711422846,-0.0000345956,-0.0000034673,-0.0000509560,-0.0000050977
25.6513026052,-0.0000340330,-0.0000034107,-0.0000506382,-0.0000050659
25.7314629259,-0.0000334849,-0.0000033556,-0.0000503233,-0.0000050344
25.8116232465,-0.0000329516,-0.0000033019,-0.0000500113,-0.0000050032
25.8917835671,-0.0000324332,-0.0000032498,-0.0000497023,-0.0000049723
25.9719438878,-0.0000319299,-0.0000031992,-0.0000493961,-0.0000049416
26.0521042084,-0.0000314416,-0.0000031501,-0.0000490927,-0.0000049112
26.1322645291,-0.0000309686,-0.0000031025,-0.0000487921,-0.0000048812
26.2124248497,-0.0000305110,-0.0000030565,-0.0000484943,-0.0000048513
26.2925851703,-0.0000300688,-0.0000030121,-0.0000481991,-0.0000048218
26.3727454910,-0.0000296422,-0.0000029692,-0.0000479067,-0.0000047925
26.4529058116,-0.0000292313,-0.0000029279,-0.0000476169,-0.0000047635
26.5330661323,-0.0000288361,-0.0000028881,-0.0000473297,-0.0000047348
26.6132264529,-0.0000284568,-0.0000028500,-0.0000470451,-0.0000047063
26.6933867735,-0.0000280934,-0.0000028134,-0.0000467631,-0.0000046781
26.7735470942,-0.0000277460,-0.0000027785,-0.0000464836,-0.0000046501
26.8537074148,-0.0000274146,-0.0000027452,-0.0000462066,-0.0000046224
26.9338677355,-0.0000270994,-0.0000027135,-0.0000459321,-0.0000045949
27.0140280561,-0.0000268003,-0.0000026835,-0.0000456600,-0.0000045677
27.0941883768,-0.0000265174,-0.0000026550,-0.0000453903,-0.0000045407
27.1743486974,-0.0000262508,-0.0000026282,-0.0000451231,-0.0000045140
27.2545090180,-0.0000260003,-0.0000026031,-0.0000448581,-0.0000044875
27.3346693387,-0.0000257662,-0.0000025795,-0.0000445955,-0.0000044612
27.4148296593,-0.0000255483,-0.0000025577,-0.0000443352,-0.0000044351
27.4949899800,-0.0000253466,-0.0000025374,-0.0000440771,-0.0000044093
27.5751503006,-0.0000251611,-0.0000025188,-0.0000438213,-0.0000043837
27.6553106212,-0.0000249918,-0.0000025018,-0.0000435678,-0.0000043583
27.7354709419,-0.0000248386,-0.0000024864,-0.0000433164,-0.0000043332
27.8156312625,-0.0000247015,-0.0000024727,-0.0000430672,-0.0000043082
27.8957915832,-0.0000245803,-0.0000024605,-0.0000428201,-0.0000042835
27.9759519038,-0.0000244750,-0.0000024500,-0.0000425751,-0.0000042590
28.0561122244,-0.0000243855,-0.0000024410,-0.0000423323,-0.0000042347
28.1362725451,-0.0000243115,-0.0000024336,-0.0000420915,-0.0000042106
28.2164328657,-0.0000242531,-0.0000024278,-0.0000418528,-0.0000041867
28.2965931864,-0.0000242100,-0.0000024235,-0.0000416161,-0.0000041630
28.3767535070,-0.0000241820,-0.0000024208,-0.0000413814,-0.0000041395
28.4569138277,-0.0000241689,-0.0000024195,-0.0000411486,-0.0000041162
28.5370741483,-0.0000241705,-0.0000024198,-0.0000409179,-0.0000040932
28.6172344689,-0.0000241867,-0.0000024215,-0.0000406890,-0.0000040703
28.6973947896,-0.0000242170,-0.0000024246,-0.0000404621,-0.0000040476
28.7775551102,-0.0000242613,-0.0000024291,-0.0000402371,-0.0000040250
28.8577154309,-0.0000243193,-0.0000024350,-0.0000400139,-0.0000040027
28.9378757515,-0.0000243905,-0.0000024423,-0.0000397926,-0.0000039806
29.0180360721,-0.0000244748,-0.0000024509,-0.0000395732,-0.0000039586
29.0981963928,-0.0000245717,-0.0000024607,-0.0000393555,-0.0000039368
29.1783567134,-0.0000246809,-0.0000024718,-0.0000391396,-0.0000039152
29.2585170341,-0.0000248020,-0.0000024841,-0.0000389255,-0.0000038938
29.3386773547,-0.0000249345,-0.0000024975,-0.0000387132,-0.0000038725
29.4188376754,-0.0000250781,-0.0000025121,-0.0000385026,-0.0000038515
29.4989979960,-0.0000252322,-0.0000025277,-0.0000382936,-0.0000038306
29.5791583166,-0.0000253964,-0.0000025443,-0.0000380864,-0.0000038098
29.6593186373,-0.0000255702,-0.0000025619,-0.0000378809,-0.0000037893
29.7394789579,-0.0000257532,-0.0000025805,-0.0000376770,-0.0000037689
29.8196392786,-0.0000259447,-0.0000025999,-0.0000374748,-0.0000037486
29.8997995992,-0.0000261443,-0.0000026201,-0.0000372742,-0.0000037286
29.9799599198,-0.0000263513,-0.0000026410,-0.0000370752,-0.0000037086
30.0601202405,-0.0000265653,-0.0000026627,-0.0000368778,-0.0000036889
30.1402805611,-0.0000267857,-0.0000026850,-0.0000366820,-0.0000036693
30.2204408818,-0.0000270118,-0.0000027079,-0.0000364877,-0.0000036499
30.3006012024,-0.0000272431,-0.0000027313,-0.0000362949,-0.0000036306
30.3807615230,-0.0000274789,-0.0000027552,-0.0000361037,-0.0000036114
30.4609218437,-0.0000277187,-0.0000027795,-0.0000359140,-0.0000035925
30.5410821643,-0.0000279618,-0.0000028041,-0.0000357258,-0.0000035736
30.6212424850,-0.0000282076,-0.0000028290,-0.0000355390,-0.0000035549
30.7014028056,-0.0000284555,-0.0000028540,-0.0000353537,-0.0000035364
30.7815631263,-0.0000287047,-0.0000028793,-0.0000351699,-0.0000035180
30.8617234469,-0.0000289548,-0.0000029046,-0.0000349875,-0.0000034998
30.9418837675,-0.0000292051,-0.0000029299,-0.0000348065,-0.0000034816
31.0220440882,-0.0000294549,-0.0000029552,-0.0000346269,-0.0000034637
31.1022044088,-0.0000297037,-0.0000029804,-0.0000344487,-0.0000034458
31.1823647295,-0.0000299508,-0.0000030054,-0.0000342719,-0.0000034281
31.2625250501,-0.0000301955,-0.0000030301,-0.0000340964,-0.0000034106
31.3426853707,-0.0000304375,-0.0000030546,-0.0000339222,-0.0000033932
31.4228456914,-0.0000306759,-0.0000030788,-0.0000337494,-0.0000033759
31.5030060120,-0.0000309103,-0.0000031025,-0.0000335780,-0.0000033587
31.5831663327,-0.0000311401,-0.0000031257,-0.0000334078,-0.0000033417
31.6633266533,-0.0000313648,-0.0000031485,-0.0000332389,-0.0000033248
31.7434869739,-0.0000315838,-0.0000031706,-0.0000330713,-0.0000033080
31.8236472946,-0.0000317966,-0.0000031922,-0.0000329049,-0.0000032914
31.9038076152,-0.0000320028,-0.0000032131,-0.0000327398,-0.0000032749
31.9839679359,-0.0000322019,-0.0000032332,-0.0000325760,-0.0000032585
32.0641282565,-0.0000323934,-0.0000032526,-0.0000324133,-0.0000032422
32.1442885772,-0.0000325769,-0.0000032712,-0.0000322519,-0.0000032260
32.2244488978,-0.0000327520,-0.0000032889,-0.0000320917,-0.0000032100
32.3046092184,-0.0000329183,-0.0000033057,-0.0000319327,-0.0000031941
32.3847695391,-0.0000330755,-0.0000033216,-0.0000317748,-0.0000031783
32.4649298597,-0.0000332233,-0.0000033366,-0.0000316181,-0.0000031626
32.5450901804,-0.0000333613,-0.0000033506,-0.0000314626,-0.0000031471
32.6252505010,-0.0000334893,-0.0000033635,-0.0000313082,-0.0000031316
32.7054108216,-0.0000336070,-0.0000033754,-0.0000311550,-0.0000031163
32.7855711423,-0.0000337142,-0.0000033863,-0.0000310029,-0.0000031011
32.8657314629,-0.0000338107,-0.0000033961,-0.0000308519,-0.0000030860
32.9458917836,-0.0000338963,-0.0000034047,-0.0000307020,-0.0000030710
33.0260521042,-0.0000339708,-0.0000034123,-0.0000305531,-0.0000030561
33.1062124248,-0.0000340342,-0.0000034187,-0.0000304054,-0.0000030413
33.1863727455,-0.0000340864,-0.0000034240,-0.0000302587,-0.0000030266
33.2665330661,-0.0000341271,-0.0000034281,-0.0000301131,-0.0000030121
33.3466933868,-0.0000341565,-0.0000034311,-0.0000299685,-0.0000029976
33.4268537074,-0.0000341745,-0.0000034330,-0.0000298250,-0.0000029832
33.5070140281,-0.0000341811,-0.0000034337,-0.0000296825,-0.0000029690
33.5871743487,-0.0000341762,-0.0000034332,-0.0000295410,-0.0000029548
33.6673346693,-0.0000341600,-0.0000034316,-0.0000294006,-0.0000029408
33.7474949900,-0.0000341324,-0.0000034288,-0.0000292611,-0.0000029268
33.8276553106,-0.0000340935,-0.0000034249,-0.0000291226,-0.0000029130
33.9078156313,-0.0000340436,-0.0000034199,-0.0000289851,-0.0000028992
33.9879759519,-0.0000339825,-0.0000034138,-0.0000288486,-0.0000028855
34.0681362725,-0.0000339106,-0.0000034065,-0.0000287130,-0.0000028720
34.1482965932,-0.0000338278,-0.0000033982,-0.0000285784,-0.0000028585
34.2284569138,-0.0000337345,-0.0000033888,-0.0000284447,-0.0000028451
34.3086172345,-0.0000336307,-0.0000033783,-0.0000283120,-0.0000028319
34.3887775551,-0.0000335167,-0.0000033669,-0.0000281802,-0.0000028187
34.4689378758,-0.0000333925,-0.0000033544,-0.0000280493,-0.0000028056
34.5490981964,-0.0000332586,-0.0000033409,-0.0000279193,-0.0000027926
34.6292585170,-0.0000331150,-0.0000033264,-0.0000277903,-0.0000027797
34.7094188377,-0.0000329619,-0.0000033110,-0.0000276621,-0.0000027668
34.7895791583,-0.0000327998,-0.0000032946,-0.0000275348,-0.0000027541
34.8697394790,-0.0000326286,-0.0000032774,-0.0000274084,-0.0000027415
34.9498997996,-0.0000324489,-0.0000032593,-0.0000272828,-0.0000027289
35.0300601202,-0.0000322607,-0.0000032403,-0.0000271581,-0.0000027164
35.1102204409,-0.0000320643,-0.0000032206,-0.0000270343,-0.0000027040
35.1903807615,-0.0000318601,-0.0000032000,-0.0000269113,-0.0000026917
35.2705410822,-0.0000316483,-0.0000031786,-0.0000267891,-0.0000026795
35.3507014028,-0.0000314291,-0.0000031566,-0.0000266678,-0.0000026674
35.4308617234,-0.0000312029,-0.0000031338,-0.0000265473,-0.0000026553
35.5110220441,-0.0000309699,-0.0000031103,-0.0000264276,-0.0000026433
35.5911823647,-0.0000307305,-0.0000030862,-0.0000263087,-0.0000026314
35.6713426854,-0.0000304848,-0.0000030614,-0.0000261906,-0.0000026196
35.7515030060,-0.0000302332,-0.0000030361,-0.0000260733,-0.0000026079
35.8316633267,-0.0000299760,-0.0000030102,-0.0000259568,-0.0000025962
35.9118236473,-0.0000297134,-0.0000029838,-0.0000258411,-0.0000025847
35.9919839679,-0.0000294457,-0.0000029568,-0.0000257262,-0.0000025732
36.0721442886,-0.0000291733,-0.0000029294,-0.0000256120,-0.0000025617
36.1523046092,-0.0000288964,-0.0000029015,-0.0000254985,-0.0000025504
36.2324649299,-0.0000286152,-0.0000028732,-0.0000253859,-0.0000025391
36.3126252505,-0.0000283301,-0.0000028445,-0.0000252739,-0.0000025279
36.3927855711,-0.0000280413,-0.0000028154,-0.0000251627,-0.0000025168
36.4729458918,-0.0000277492,-0.0000027860,-0.0000250523,-0.0000025057
36.5531062124,-0.0000274539,-0.0000027562,-0.0000249425,-0.0000024948
36.6332665331,-0.0000271557,-0.0000027262,-0.0000248335,-0.0000024839
36.7134268537,-0.0000268550,-0.0000026959,-0.0000247252,-0.0000024730
36.7935871743,-0.0000265519,-0.0000026654,-0.0000246176,-0.0000024623
36.8737474950,-0.0000262467,-0.0000026347,-0.0000245107,-0.0000024516
36.9539078156,-0.0000259397,-0.0000026038,-0.0000244045,-0.0000024409
37.0340681363,-0.0000256311,-0.0000025728,-0.0000242990,-0.0000024304
37.1142284569,-0.0000253213,-0.0000025416,-0.0000241942,-0.0000024199
37.1943887776,-0.0000250103,-0.0000025103,-0.0000240900,-0.0000024095
37.2745490982,-0.0000246985,-0.0000024789,-0.0000239866,-0.0000023991
37.3547094188,-0.0000243860,-0.0000024474,-0.0000238837,-0.0000023888
37.4348697395,-0.0000240732,-0.0000024160,-0.0000237816,-0.0000023786
37.5150300601,-0.0000237603,-0.0000023845,-0.0000236801,-0.0000023685
37.5951903808,-0.0000234474,-0.0000023530,-0.0000235792,-0.0000023584
37.6753507014,-0.0000231348,-0.0000023215,-0.0000234790,-0.0000023484
37.7555110220,-0.0000228227,-0.0000022901,-0.0000233794,-0.0000023384
37.8356713427,-0.0000225114,-0.0000022588,-0.0000232805,-0.0000023285
37.9158316633,-0.0000222010,-0.0000022276,-0.0000231822,-0.0000023187
37.9959919840,-0.0000218917,-0.0000021964,-0.0000230845,-0.0000023089
38.0761523046,-0.0000215837,-0.0000021654,-0.0000229874,-0.0000022992
38.1563126253,-0.0000212774,-0.0000021346,-0.0000228909,-0.0000022895
38.2364729459,-0.0000209727,-0.0000021040,-0.0000227951,-0.0000022799
38.3166332665,-0.0000206700,-0.0000020735,-0.0000226998,-0.0000022704
38.3967935872,-0.0000203694,-0.0000020433,-0.0000226052,-0.0000022609
38.4769539078,-0.0000200710,-0.0000020133,-0.0000225111,-0.0000022515
38.5571142285,-0.0000197752,-0.0000019835,-0.0000224176,-0.0000022422
38.6372745491,-0.0000194820,-0.0000019540,-0.0000223247,-0.0000022329
38.7174348697,-0.0000191917,-0.0000019248,-0.0000222324,-0.0000022236
38.7975951904,-0.0000189043,-0.0000018959,-0.0000221406,-0.0000022145
38.8777555110,-0.0000186202,-0.0000018673,-0.0000220494,-0.0000022053
38.9579158317,-0.0000183393,-0.0000018390,-0.0000219588,-0.0000021963
39.0380761523,-0.0000180620,-0.0000018111,-0.0000218687,-0.0000021873
39.1182364729,-0.0000177883,-0.0000017836,-0.0000217792,-0.0000021783
39.1983967936,-0.0000175184,-0.0000017565,-0.0000216902,-0.0000021694
39.2785571142,-0.0000172525,-0.0000017297,-0.0000216018,-0.0000021606
39.3587174349,-0.0000169907,-0.0000017034,-0.0000215139,-0.0000021518
39.4388777555,-0.0000167332,-0.0000016775,-0.0000214266,-0.0000021430
39.5190380762,-0.0000164801,-0.0000016520,-0.0000213398,-0.0000021343
39.5991983968,-0.0000162315,-0.0000016270,-0.0000212535,-0.0000021257
39.6793587174,-0.0000159876,-0.0000016025,-0.0000211677,-0.0000021171
39.7595190381,-0.0000157485,-0.0000015784,-0.0000210824,-0.0000021086
39.8396793587,-0.0000155144,-0.0000015549,-0.0000209977,-0.0000021001
39.9198396794,-0.0000152853,-0.0000015318,-0.0000209135,-0.0000020917
40.0000000000,-0.0000150614,-0.0000015093,-0.0000208297,-0.0000020833
